dataset,split,user,history_length,positive_signal_total,items_for_50pct,items_for_80pct,items_for_90pct
amazon-sports-and-outdoors,test,84332,7,0.011833711061675481,2,2,2
amazon-sports-and-outdoors,test,84863,4,6.424489115092661,3,3,4
amazon-sports-and-outdoors,test,84876,8,13.424773022649294,3,6,6
amazon-sports-and-outdoors,test,85243,27,39.72859865054033,10,14,24
amazon-sports-and-outdoors,test,85542,10,8.517513778702517,7,8,8
amazon-sports-and-outdoors,test,85594,6,5.187810003458967,2,4,4
amazon-sports-and-outdoors,test,86405,15,4.935030769208401,8,9,14
amazon-sports-and-outdoors,test,86456,4,1.317876408484818,1,4,4
amazon-sports-and-outdoors,test,87379,6,3.8890321937687578,3,5,5
amazon-sports-and-outdoors,test,87505,2,0.2622322456334343,2,2,2
amazon-sports-and-outdoors,test,87786,3,2.521733004504587,2,3,3
amazon-sports-and-outdoors,test,87846,21,6.173516288931715,12,17,19
amazon-sports-and-outdoors,test,87987,4,4.065554360564976,2,3,3
amazon-sports-and-outdoors,test,88578,5,2.4111266913680343,4,4,5
amazon-sports-and-outdoors,test,89079,3,3.5136079350311658,2,3,3
amazon-sports-and-outdoors,test,89172,3,0.8467199226840948,1,1,1
amazon-sports-and-outdoors,test,89216,4,3.1107687537264512,4,4,4
amazon-sports-and-outdoors,test,89733,6,5.0299908417343575,1,1,1
amazon-sports-and-outdoors,test,90042,3,1.646130113987298,2,2,2
amazon-sports-and-outdoors,test,90264,6,0.9404417987526308,4,4,4
amazon-sports-and-outdoors,test,90628,8,40.777390173177,2,4,5
amazon-sports-and-outdoors,test,91874,6,19.476066051066613,1,1,2
