dataset,split,cohort,lag_bin,lag_start,lag_end,metric,mean,ci_low,ci_high,n_users,n_positions,units,status
amazon:Baby_Products,valid,fixed_K8,5-8,5,8,excess_cluster_match,0.01014211886304909,-0.003556201550387599,0.023191214470284233,387,1548,probability_difference,estimated
amazon:Baby_Products,valid,fixed_K16,1,1,1,raw_cosine,0.1968576924077102,0.17030797228096173,0.227004466409033,77,77,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,1,1,1,random_cosine,0.16522019027502505,0.15682035211909126,0.17362776071849195,77,77,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,1,1,1,excess_cosine,0.03163750213268515,0.005582696048228385,0.061593734803186216,77,77,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,1,1,1,raw_cosine_z,0.5978656537884951,0.2292295397574383,1.0164459463627937,77,77,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,1,1,1,random_cosine_z,0.1585869801089073,0.04195736286584013,0.2753239581985355,77,77,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,1,1,1,excess_cosine_z,0.43927867367958784,0.0775143153001473,0.8552133483181381,77,77,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,1,1,1,raw_cluster_match,0.12987012987012986,0.06493506493506493,0.2077922077922078,77,77,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,1,1,1,random_cluster_match,0.06493506493506493,0.049999999999999996,0.08116883116883117,77,77,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,1,1,1,excess_cluster_match,0.06493506493506493,-0.00584415584415585,0.14612012987012973,77,77,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,2,2,2,raw_cosine,0.1854878995422419,0.16491963598127296,0.20645563580313478,77,77,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,2,2,2,random_cosine,0.16686932065270163,0.1580226757745077,0.17576233065844357,77,77,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,2,2,2,excess_cosine,0.018618578889540265,0.0006396404455428002,0.038140586357225066,77,77,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,2,2,2,raw_cosine_z,0.4399989704767722,0.15441386015226785,0.7311306576788648,77,77,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,2,2,2,random_cosine_z,0.18148473613251156,0.05865132114579178,0.3049619191274909,77,77,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,2,2,2,excess_cosine_z,0.2585142343442608,0.00888124496590954,0.5295723448108267,77,77,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,2,2,2,raw_cluster_match,0.16883116883116883,0.09090909090909091,0.2597402597402597,77,77,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,2,2,2,random_cluster_match,0.061688311688311674,0.048701298701298704,0.07532467532467531,77,77,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,2,2,2,excess_cluster_match,0.10714285714285712,0.027272727272727268,0.19936688311688303,77,77,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,3-4,3,4,raw_cosine,0.1871438164433295,0.17015534644892027,0.20562920890167935,77,154,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,3-4,3,4,random_cosine,0.16467753207528746,0.15637379863432477,0.173105190677399,77,154,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,3-4,3,4,excess_cosine,0.022466284368042048,0.009727503438238295,0.037259503090209874,77,154,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,3-4,3,4,raw_cosine_z,0.4629909556525514,0.2271103688827202,0.7196559302606904,77,154,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,3-4,3,4,random_cosine_z,0.15105230896949975,0.03575708126040404,0.2680682060347499,77,154,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,3-4,3,4,excess_cosine_z,0.31193864668305155,0.1350639121458443,0.5173387276525412,77,154,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,3-4,3,4,raw_cluster_match,0.1038961038961039,0.05844155844155844,0.15584415584415584,77,154,probability_difference,exploratory_n_lt_100
